key-for-ranking,Metro_2013,Unemployment_rate_2007,Unemployment_rate_2008,Unemployment_rate_2009,Unemployment_rate_2010,Unemployment_rate_2011,Unemployment_rate_2012,Unemployment_rate_2013,Unemployment_rate_2014,Unemployment_rate_2015,Unemployment_rate_2016
35007,0.0,3.5,4.4,7.6,8.4,8.1,7.8,7.1,6.3,6.0,6.0
35009,0.0,2.8,3.2,4.5,5.4,5.1,5.0,5.1,5.1,4.9,5.0
35011,0.0,3.9,4.1,5.2,6.0,5.1,4.3,4.6,4.7,5.2,4.7
35013,1.0,4.2,4.7,7.3,7.8,7.6,7.3,7.5,7.3,7.3,7.1
35015,0.0,3.0,3.0,5.9,6.4,5.1,4.7,4.6,4.4,4.9,6.4
35017,0.0,3.8,5.0,12.8,9.7,7.3,6.7,6.8,6.6,6.4,6.4
35019,0.0,5.9,6.1,7.9,10.1,10.6,10.0,8.7,7.7,7.0,6.4
35021,0.0,2.8,3.0,4.9,6.1,6.4,6.5,5.3,5.0,8.4,6.9
35023,0.0,3.0,4.3,8.2,8.5,7.6,7.4,7.5,7.1,6.2,5.5
35025,0.0,2.5,2.9,7.9,7.9,5.6,4.7,4.5,4.4,6.2,9.1
35027,0.0,3.1,3.5,5.8,7.5,6.8,6.5,6.4,6.0,5.7,5.9
35028,0.0,2.2,3.0,3.3,3.7,3.5,3.9,4.2,4.1,4.0,4.2
35029,0.0,10.1,12.1,17.5,20.1,20.2,20.0,19.0,18.1,17.2,14.4
35031,0.0,4.6,5.5,8.3,9.9,9.9,9.6,10.1,10.1,9.7,9.3
35033,0.0,7.9,8.6,12.8,12.3,12.4,11.0,11.7,11.0,9.6,8.6
35035,0.0,3.8,4.4,6.7,7.3,6.8,6.5,6.4,6.3,6.2,6.0
35037,0.0,4.5,4.9,6.8,9.4,9.6,8.1,7.3,6.6,7.1,6.7
35039,0.0,4.8,5.5,7.6,9.1,9.3,9.3,9.6,8.8,8.0,7.4
35041,0.0,2.8,3.1,4.8,6.3,5.7,5.6,5.6,5.5,5.4,5.7
35043,1.0,4.3,5.2,8.5,8.4,8.0,7.8,7.4,7.2,6.6,6.5
35045,1.0,3.4,3.9,7.9,9.4,7.9,7.1,6.8,6.4,6.9,8.7
35047,0.0,4.2,4.9,7.3,9.6,9.5,8.9,8.4,8.1,7.6,7.6
35049,1.0,3.0,3.8,6.6,6.8,6.2,5.8,5.6,5.4,5.3,5.2
35051,0.0,3.5,4.1,5.8,9.2,9.9,9.8,9.8,9.2,9.0,8.4
35053,0.0,3.2,3.6,5.3,7.8,7.6,7.0,7.4,7.4,7.5,7.3
35055,0.0,4.9,5.5,8.9,10.7,10.5,10.5,10.3,9.9,9.1,8.4
35057,1.0,4.6,5.6,9.4,11.6,11.5,10.6,10.2,9.8,9.0,9.0
35059,0.0,2.7,2.9,5.6,6.3,4.7,4.4,4.6,4.6,4.4,4.0
35061,1.0,3.9,5.1,8.5,9.6,9.0,8.7,8.4,7.9,7.4,7.1
36000,,4.6,5.4,8.3,8.6,8.3,8.5,7.7,6.3,5.3,4.9
36001,1.0,3.9,4.9,6.8,7.0,6.9,7.1,6.1,4.9,4.3,4.1
36003,0.0,5.5,6.4,8.7,9.2,8.9,8.4,7.5,6.2,6.5,6.3
36005,1.0,6.8,7.6,12.0,12.0,11.9,12.4,11.8,9.8,7.8,7.1
36007,1.0,4.4,5.6,8.2,8.7,8.6,8.7,7.8,6.6,6.0,5.4
36009,0.0,5.1,6.1,8.6,9.5,9.3,9.3,8.5,7.0,6.3,6.0
36011,0.0,4.4,5.5,8.3,8.5,8.1,8.3,7.4,6.0,5.3,5.1
36013,0.0,4.5,5.5,8.3,8.9,8.2,8.5,8.0,6.8,6.0,5.8
36015,1.0,4.6,5.6,8.9,8.4,7.8,8.4,7.9,6.3,5.9,5.7
36017,0.0,4.9,6.4,8.9,9.2,8.7,8.6,7.3,6.2,5.5,5.1
36019,0.0,5.6,6.5,9.3,9.8,9.6,9.4,8.3,6.6,5.8,5.4
36021,0.0,3.9,4.8,7.4,7.3,7.1,7.0,6.0,4.7,4.0,3.7
36023,0.0,5.2,6.4,9.1,8.9,8.5,8.6,7.7,6.5,5.9,5.7
36025,0.0,4.3,6.0,8.5,8.8,8.7,8.7,7.9,6.6,6.0,5.5
36027,1.0,3.9,5.1,7.7,7.7,7.5,7.8,6.7,5.3,4.5,4.2
36029,1.0,4.7,5.7,8.1,8.3,8.0,8.3,7.4,6.1,5.3,4.9
36031,0.0,5.7,6.7,9.1,9.2,9.1,9.6,8.3,6.9,6.0,5.3
36033,0.0,5.5,6.9,8.5,9.0,9.1,9.6,8.8,7.3,6.5,5.7
36035,0.0,5.4,6.7,9.6,10.6,10.6,11.0,9.5,7.7,6.4,5.7
36037,0.0,4.5,5.6,7.6,8.0,7.8,7.9,6.8,5.5,4.9,4.6
36039,0.0,4.8,5.9,8.3,9.1,9.4,9.9,8.8,6.8,5.6,5.0
36041,0.0,4.7,6.2,7.5,9.8,9.9,10.7,9.5,7.5,6.7,6.5
36043,1.0,4.9,6.1,8.0,8.6,8.7,8.8,7.8,6.8,6.2,5.5
36045,1.0,5.5,6.8,8.8,9.3,9.8,9.9,9.2,7.6,6.6,6.2
36047,1.0,5.4,6.0,9.9,9.9,9.6,9.8,9.4,7.6,5.9,5.3
36049,0.0,5.4,6.7,8.8,9.1,9.7,10.0,9.5,7.9,6.9,6.7
36051,1.0,4.9,5.9,8.4,8.1,7.6,7.8,7.0,5.8,5.3,4.9
36053,1.0,4.7,5.7,8.1,8.3,8.2,8.5,7.6,6.4,5.7,5.3
36055,1.0,4.4,5.5,7.8,8.0,7.7,7.9,7.0,5.8,5.1,4.7
36057,0.0,5.8,7.1,9.5,10.1,10.2,10.4,9.2,7.5,6.6,5.7
36059,1.0,3.7,4.7,6.9,7.1,6.8,7.0,5.9,4.8,4.2,3.9
36061,1.0,4.3,4.9,8.4,8.6,7.8,8.0,7.5,6.1,4.9,4.6
36063,1.0,5.3,6.7,9.3,9.6,9.1,9.3,8.5,7.0,6.2,5.8
36065,1.0,4.3,5.4,7.4,7.6,8.0,8.2,7.4,6.1,5.3,4.8
36067,1.0,4.1,5.2,7.6,8.0,7.7,7.9,6.8,5.6,4.9,4.5
36069,1.0,4.2,5.2,7.3,7.4,7.1,7.3,6.3,5.2,4.7,4.3
36071,1.0,4.3,5.4,7.8,8.0,7.7,7.9,6.8,5.5,4.7,4.3
36073,1.0,5.8,6.9,9.3,9.6,9.2,9.7,9.1,7.7,6.4,5.7
36075,1.0,5.6,7.0,9.8,10.6,10.8,11.0,9.9,8.1,7.2,6.5
36077,0.0,4.5,5.7,7.5,7.6,7.7,7.9,6.8,5.7,5.4,4.9
36079,1.0,3.4,4.4,6.7,7.2,7.0,7.2,6.1,4.9,4.3,4.0
36081,1.0,4.5,5.0,8.4,8.6,8.1,8.3,7.7,6.4,5.0,4.5
36083,1.0,4.3,5.2,7.4,7.8,7.6,7.7,6.7,5.4,4.6,4.3
36085,1.0,4.6,5.1,8.2,9.4,9.2,9.5,9.0,7.4,5.8,5.2
36087,1.0,3.9,4.8,6.9,7.5,7.1,7.3,6.3,5.2,4.5,4.2
36089,0.0,5.8,7.1,9.8,10.3,10.4,10.2,9.1,7.8,7.3,6.6
36091,1.0,3.7,4.6,6.3,6.9,6.7,6.8,5.8,4.7,4.1,3.8
36093,1.0,4.1,5.1,7.3,7.6,7.5,7.7,6.7,5.4,4.7,4.3
36095,1.0,5.8,6.9,8.9,8.9,9.0,9.2,8.1,6.7,5.8,5.4
36097,0.0,5.0,5.8,8.3,9.1,8.8,9.4,8.8,7.0,6.6,6.0
36099,0.0,4.4,5.5,7.6,8.2,7.9,8.0,6.9,5.6,5.1,4.8
36101,0.0,5.2,6.1,9.6,9.6,9.1,9.3,8.4,6.9,6.3,5.8
36103,1.0,3.9,5.0,7.3,7.7,7.6,7.8,6.6,5.4,4.7,4.4
36105,0.0,5.2,6.5,8.7,8.9,8.9,9.1,8.1,6.6,5.4,4.8
36107,1.0,4.7,5.3,8.1,8.0,7.7,7.9,7.1,6.1,5.5,5.1
36109,1.0,3.4,4.1,5.9,6.2,6.1,6.1,5.2,4.4,4.4,4.2
36111,1.0,4.3,5.5,7.7,7.8,7.8,8.3,7.1,5.7,4.8,4.4
36113,1.0,4.5,5.6,7.9,9.0,8.9,9.2,8.2,6.6,5.5,5.3
36115,1.0,4.1,5.3,7.4,8.2,8.1,8.3,7.5,6.1,5.0,4.7
36117,1.0,4.7,5.9,8.3,8.9,8.4,8.6,7.6,6.2,5.3,5.0
36119,1.0,3.7,4.8,7.1,7.4,7.1,7.3,6.3,5.1,4.5,4.3
36121,0.0,4.9,6.2,9.0,9.5,8.7,8.9,7.9,6.5,5.6,5.3
36123,1.0,4.2,4.9,6.7,7.4,7.5,7.8,6.8,5.7,5.0,4.4
37000,,4.7,6.1,10.6,10.9,10.3,9.3,8.0,6.3,5.7,5.1
37001,1.0,5.1,6.4,11.7,10.9,9.7,8.5,7.3,5.7,5.3,4.7
37003,1.0,5.2,7.0,13.9,13.1,11.3,9.6,7.8,5.6,4.9,4.3
37005,0.0,5.2,7.4,11.8,12.0,12.2,10.4,8.8,6.8,6.1,5.5
37007,0.0,7.3,8.8,14.8,14.1,12.3,10.9,9.5,7.1,6.5,5.8
37009,0.0,5.0,6.7,12.0,11.8,10.9,10.4,9.2,6.9,6.0,4.8
37011,0.0,4.7,5.7,9.2,10.8,11.1,10.6,8.9,6.5,5.9,5.0
37013,0.0,5.6,7.1,11.4,11.7,11.1,10.6,9.5,7.4,6.6,5.7
37015,0.0,5.6,7.6,10.9,11.8,12.1,11.4,10.1,7.9,7.2,6.6
37017,0.0,6.2,7.7,12.2,13.3,13.4,12.7,11.5,9.4,8.0,6.9
37019,1.0,4.5,6.3,10.7,12.5,12.2,11.2,9.8,7.9,7.3,6.4
37021,1.0,3.5,4.7,8.3,8.6,7.9,7.2,6.0,4.7,4.4,3.9
37023,1.0,6.0,8.1,14.1,12.9,11.4,9.8,8.3,6.2,5.6,4.9
37025,1.0,4.4,5.7,11.0,11.5,10.4,9.0,7.6,5.8,5.2,4.6
37027,1.0,7.1,7.7,15.0,14.8,13.2,11.6,9.6,7.3,6.2,5.2
37029,0.0,4.0,5.4,8.4,8.4,8.6,7.9,7.1,6.1,5.7,5.2
37031,0.0,4.0,5.3,8.7,9.6,9.7,8.9,7.8,6.2,5.9,5.2
37033,0.0,6.7,8.0,12.5,13.2,11.8,10.6,9.0,7.2,6.3,5.4
37035,1.0,5.5,7.1,14.0,13.1,11.7,10.1,8.5,6.4,5.5,4.7
37037,1.0,3.8,4.9,7.9,8.6,8.1,7.8,6.3,4.9,4.7,4.2
37039,0.0,6.2,9.1,15.3,12.9,11.8,11.0,9.2,7.1,6.4,5.7
37041,0.0,6.1,8.6,11.8,12.0,12.2,10.9,9.8,7.9,7.1,6.4
37043,0.0,4.0,6.4,11.7,12.5,11.5,10.4,8.8,6.6,6.1,5.5
37045,0.0,6.0,8.2,15.1,14.8,12.4,11.0,9.5,7.3,6.4,5.5
37047,0.0,5.4,7.7,12.9,13.4,13.4,12.3,10.3,8.5,7.5,6.4
37049,1.0,4.3,5.9,10.4,10.7,10.6,9.5,8.7,6.9,6.1,5.2
37051,1.0,5.3,6.1,8.9,10.1,10.5,10.5,9.7,8.1,7.3,6.4
37053,1.0,3.2,4.3,6.9,8.9,9.1,8.5,7.9,6.3,5.8,5.1
37055,0.0,4.9,6.3,10.1,12.1,13.0,12.4,11.0,8.4,7.5,6.8
37057,1.0,5.6,7.1,12.8,12.3,11.0,9.7,8.2,6.3,5.6,4.8
37059,1.0,4.9,6.0,11.3,11.7,10.6,9.1,7.5,5.9,5.0,4.5
37061,0.0,4.4,5.8,9.4,9.3,9.5,9.1,8.0,6.4,5.7,5.3
37063,1.0,3.8,4.7,7.8,8.2,8.1,7.4,6.3,5.1,5.0,4.5
37065,1.0,7.5,10.1,15.8,15.7,15.5,14.3,13.0,10.3,9.6,8.7
37067,1.0,4.4,5.6,9.5,10.1,9.8,8.9,7.5,6.0,5.5,4.9
37069,1.0,4.4,6.2,10.3,10.9,10.7,9.7,8.3,6.5,5.9,5.2
37071,1.0,5.7,7.5,13.8,13.5,11.9,10.5,9.0,6.8,6.0,5.3
37073,1.0,4.3,5.3,7.4,8.0,8.2,7.7,7.0,5.9,5.5,5.1
37075,0.0,7.1,10.6,17.1,17.6,18.1,17.7,15.2,13.4,12.0,8.8
37077,0.0,5.1,6.7,10.5,9.7,8.9,8.0,6.8,5.4,4.9,4.3
37079,0.0,5.4,6.5,10.4,10.1,9.6,8.6,7.9,6.2,5.5,5.3
37081,1.0,4.7,6.0,10.6,11.1,10.5,9.5,8.2,6.6,5.9,5.2
37083,0.0,6.4,8.9,13.6,14.7,14.6,13.5,11.8,9.7,8.8,7.9
37085,0.0,4.8,6.6,11.4,11.3,11.4,10.6,9.2,7.4,6.7,5.8
37087,1.0,4.0,5.6,9.6,10.3,10.1,9.1,7.8,5.8,5.3,4.5
37089,1.0,3.5,4.7,8.8,9.1,8.5,7.5,6.2,5.1,4.7,4.3
37091,0.0,5.2,6.6,9.6,10.6,11.3,10.8,9.4,7.4,7.1,6.6
37093,1.0,5.1,5.7,8.0,10.1,10.9,10.7,9.9,8.4,7.9,6.6
37095,0.0,5.7,6.9,8.7,11.1,13.4,13.4,11.6,9.2,9.1,9.5
37097,1.0,4.6,6.4,12.7,12.9,11.4,9.9,8.4,6.3,5.5,4.8
37099,0.0,3.7,5.0,8.9,10.9,11.1,10.6,8.8,6.7,6.1,5.4
37101,1.0,4.1,5.7,9.9,9.9,9.5,8.4,7.1,5.7,5.2,4.7
37103,1.0,4.4,6.4,10.8,11.2,10.6,9.9,8.4,6.6,5.8,5.3
37105,0.0,5.6,7.5,14.2,12.8,12.3,11.4,10.1,8.2,7.2,5.9
37107,0.0,5.3,7.2,11.8,11.9,10.9,9.8,8.7,7.2,6.3,5.9
37109,1.0,4.9,7.2,13.9,12.7,11.2,9.6,8.3,6.2,5.4,4.7
37111,0.0,5.6,8.1,15.2,13.3,12.4,10.8,9.0,6.4,5.5,4.8
37113,0.0,4.1,5.9,11.0,11.5,11.3,10.6,9.1,6.6,6.2,5.4
37115,1.0,3.9,5.6,9.4,10.4,10.3,9.8,8.2,6.2,5.7,4.9
37117,0.0,5.3,6.4,10.7,12.7,12.4,12.0,10.5,7.8,7.7,6.8
37119,1.0,4.5,5.9,10.6,10.7,9.9,8.7,7.5,6.0,5.4,4.7
37121,0.0,7.1,8.0,12.4,12.4,11.9,12.2,11.0,7.7,6.8,6.1
37123,0.0,6.3,8.1,13.5,12.3,11.8,10.6,8.3,6.4,5.7,5.2
37125,0.0,4.6,6.1,10.1,10.1,9.5,8.8,7.8,6.1,5.8,5.0
37127,1.0,5.3,7.4,12.0,12.6,12.5,11.5,10.3,8.0,7.3,6.6
37129,1.0,3.8,5.1,9.3,9.7,9.6,8.6,7.6,5.9,5.4,4.7
37131,0.0,6.0,7.7,11.3,11.6,12.2,11.5,10.0,8.1,7.5,7.3
37133,1.0,4.5,5.6,8.5,8.3,8.3,8.0,7.0,6.1,5.9,5.5
37135,1.0,3.2,4.0,6.5,6.6,6.5,6.1,5.3,4.6,4.6,4.2
37137,1.0,4.3,5.9,10.0,10.2,9.7,9.0,8.4,6.6,6.0,5.3
37139,0.0,5.0,6.8,9.9,10.0,10.3,10.0,9.6,8.1,7.2,6.3
37141,1.0,4.2,6.0,10.9,11.4,11.3,10.4,9.0,7.1,6.1,5.3
37143,0.0,5.2,6.7,10.6,10.6,11.0,10.4,9.6,7.8,7.1,6.4
37145,1.0,6.7,7.2,11.3,12.4,11.9,11.0,10.1,7.8,6.8,5.5
37147,1.0,5.1,6.4,10.1,10.2,10.1,9.1,8.1,6.5,6.1,5.6
37149,0.0,3.4,4.8,9.1,10.2,9.3,8.5,6.6,5.4,5.1,4.6
37151,1.0,4.7,6.3,11.2,12.0,10.9,9.9,8.6,6.6,5.7,4.9
37153,0.0,7.4,9.2,14.0,14.9,14.6,13.4,11.8,9.0,7.9,6.9
37155,0.0,6.2,7.9,11.9,13.7,14.2,13.2,11.9,9.5,8.5,7.9
37157,1.0,6.2,7.4,12.6,13.2,12.3,11.3,9.7,7.5,6.6,5.7
37159,1.0,6.0,6.8,12.7,14.1,12.5,10.9,9.3,7.1,6.1,5.6
37161,0.0,6.4,8.0,16.3,16.7,14.6,13.2,11.2,8.6,7.8,6.7
37163,0.0,4.0,5.3,8.8,9.7,9.8,9.3,8.1,6.5,5.9,5.5
37165,0.0,10.0,10.9,16.8,17.6,18.0,17.2,15.1,12.0,10.6,9.1
37167,0.0,4.9,6.5,12.1,13.2,11.8,9.9,8.2,6.1,5.3,4.6
37169,1.0,4.4,5.8,10.6,11.4,10.4,9.3,7.9,6.1,5.4,4.8
37171,0.0,5.3,7.7,12.4,12.0,10.8,9.6,8.3,6.2,5.4,4.8
37173,0.0,6.3,7.8,11.9,14.7,15.6,14.7,12.4,9.0,7.7,6.1
37175,0.0,3.7,5.1,9.3,9.8,9.4,8.7,7.4,5.9,5.4,4.9
37177,0.0,5.6,7.0,10.8,14.8,14.9,13.6,12.9,10.0,9.5,8.4
37179,1.0,3.9,5.5,10.0,10.0,9.1,7.9,6.6,5.3,4.8,4.4
37181,0.0,6.6,8.8,13.7,14.1,14.9,13.5,11.5,9.3,8.6,7.2
37183,1.0,3.5,4.6,8.3,8.3,7.9,7.1,6.0,4.9,4.7,4.3
37185,0.0,6.2,8.4,13.2,13.7,14.0,12.4,11.0,8.9,8.3,7.3
37187,0.0,6.4,7.6,11.8,14.3,16.9,15.3,12.5,9.6,8.7,7.4
37189,0.0,3.4,4.7,7.9,7.8,7.9,7.4,6.4,5.2,4.8,4.5
37191,1.0,4.5,5.7,8.8,9.2,9.0,8.5,7.8,6.4,6.1,5.8
37193,0.0,5.4,7.5,12.7,13.4,11.8,10.4,8.9,6.6,5.7,4.8
37195,0.0,6.3,7.7,12.6,13.9,13.9,13.0,11.8,9.5,9.5,8.2
37197,1.0,4.3,5.6,10.4,11.0,10.3,9.2,7.7,5.7,5.0,4.4
37199,0.0,5.8,7.6,11.9,11.9,11.3,10.7,9.5,6.8,5.9,5.2
38000,,3.1,3.2,4.1,3.8,3.5,3.1,2.9,2.7,2.8,3.1
38001,0.0,2.5,2.4,3.2,2.9,2.8,2.9,2.5,2.7,2.9,2.6
38003,0.0,3.1,2.9,4.3,4.5,3.9,3.4,3.2,3.1,3.2,3.2
38005,0.0,6.6,6.4,6.0,5.4,6.0,7.0,7.6,6.5,4.6,4.0
38007,0.0,2.6,2.1,2.5,3.3,3.9,3.4,2.9,2.9,3.0,3.0
38009,0.0,3.6,3.2,3.8,4.0,3.8,3.4,3.9,3.4,4.4,4.6
38011,0.0,2.0,2.1,3.0,2.6,2.2,1.8,2.0,1.8,1.8,2.2
38013,0.0,2.6,2.4,3.2,2.7,2.3,2.0,2.2,2.5,3.3,4.5
38015,1.0,2.7,2.8,3.5,3.6,3.3,2.8,2.5,2.4,2.4,2.6
38017,1.0,2.6,2.7,4.1,3.5,3.3,2.9,2.8,2.4,2.2,2.2
38019,0.0,3.0,3.1,3.4,3.1,3.0,3.2,3.3,2.9,2.8,2.6
38021,0.0,2.7,3.0,5.2,3.2,2.9,2.7,2.3,2.0,1.8,1.9
38023,0.0,3.3,3.2,3.6,2.1,1.8,1.5,1.4,1.5,1.8,2.6
38025,0.0,3.8,3.2,4.2,3.2,2.1,1.6,1.4,1.3,2.0,3.1
38027,0.0,5.5,5.6,5.3,4.8,4.9,5.1,6.0,5.5,4.8,4.3
38029,0.0,5.2,4.9,6.7,6.9,6.0,5.4,5.3,5.6,5.0,4.4
38031,0.0,3.4,3.0,3.6,3.4,3.2,3.1,3.4,3.0,2.9,3.0
38033,0.0,2.7,2.8,3.5,2.6,2.4,2.4,2.3,2.1,2.3,2.7
38035,1.0,2.9,3.0,4.0,3.5,3.7,3.4,3.0,2.8,2.4,2.4
38037,0.0,3.6,4.1,4.2,3.7,3.5,3.2,2.9,2.8,3.2,3.0
38039,0.0,2.7,2.4,3.3,3.0,3.0,2.7,2.3,2.4,2.3,2.8
38041,0.0,4.0,3.5,3.7,3.0,2.9,2.7,2.6,2.1,2.5,3.0
38043,0.0,4.8,4.1,4.7,5.3,5.2,5.1,4.7,3.9,3.7,3.8
38045,0.0,3.2,3.3,4.2,3.5,3.0,2.5,2.3,2.4,2.5,2.4
38047,0.0,3.6,3.6,3.6,3.6,3.1,3.1,3.1,3.0,2.9,3.4
38049,0.0,5.0,5.1,5.2,4.8,4.6,4.3,4.2,4.2,4.2,4.9
38051,0.0,2.8,2.9,3.9,4.4,3.7,3.2,3.0,3.0,3.1,3.1
38053,0.0,3.1,2.4,3.3,2.2,1.8,1.5,1.5,1.5,2.5,3.8
38055,0.0,4.6,4.5,4.7,5.0,4.7,4.4,4.2,4.0,3.7,3.5
38057,0.0,4.1,4.6,4.3,5.2,5.4,5.3,4.6,3.9,4.2,4.4
38059,1.0,3.4,3.5,4.3,4.6,4.0,3.6,3.3,3.3,3.1,3.3
38061,0.0,5.8,4.2,3.9,2.6,2.2,1.6,1.5,1.3,2.0,3.0
38063,0.0,4.1,3.3,4.1,4.0,4.3,4.1,4.3,3.7,3.8,3.4
38065,1.0,4.2,4.5,4.0,5.7,6.2,6.7,6.1,6.4,5.9,5.5
38067,0.0,5.6,5.2,5.9,6.4,6.9,6.4,6.1,5.6,5.4,5.0
38069,0.0,4.5,4.3,5.3,5.3,4.8,4.3,4.2,4.2,4.2,3.9
38071,0.0,4.0,3.8,4.2,3.8,3.8,4.1,3.8,3.5,3.4,2.8
38073,0.0,3.1,3.6,7.9,4.6,3.5,3.0,2.9,2.8,2.5,2.3
38075,0.0,3.0,2.6,3.9,2.8,2.8,2.3,2.4,2.6,3.4,3.9
38077,0.0,3.3,3.9,5.1,3.8,3.8,3.6,3.4,3.0,2.7,2.7
38079,0.0,9.1,9.5,11.5,10.9,10.9,10.5,12.4,11.4,10.3,10.8
38081,0.0,3.6,4.6,10.6,4.3,3.1,2.7,2.5,2.2,1.8,1.9
38083,0.0,5.0,4.2,5.2,3.9,4.0,3.7,4.0,4.8,5.0,5.7
38085,1.0,6.3,5.3,5.0,5.1,5.4,5.2,4.6,4.6,4.4,4.4
38087,0.0,1.6,1.3,2.1,2.3,2.0,2.1,2.1,2.0,2.6,2.5
38089,0.0,2.5,2.4,3.2,2.8,2.2,1.8,1.7,1.6,2.7,3.9
38091,0.0,2.3,2.1,2.9,2.7,2.6,2.7,2.4,2.2,2.3,2.1
38093,0.0,2.9,2.9,3.5,4.1,3.8,3.4,3.1,2.8,2.6,2.5
38095,0.0,3.9,3.2,3.1,2.7,3.0,3.3,3.9,3.5,2.7,2.2
38097,0.0,3.3,3.3,4.0,3.7,3.6,3.2,2.9,2.6,2.8,2.8
38099,0.0,4.2,4.3,4.9,5.1,5.0,4.9,5.0,4.6,4.2,3.8
38101,0.0,3.0,3.0,3.7,3.5,3.2,2.7,2.7,2.6,3.2,4.1
38103,0.0,4.6,4.4,5.2,4.0,4.4,4.0,4.3,4.3,4.0,3.9
38105,0.0,1.9,1.7,2.5,2.2,1.4,1.1,1.2,1.2,2.4,4.3
39000,,5.6,6.4,10.3,10.3,8.8,7.4,7.5,5.8,4.9,5.0
39001,0.0,7.7,9.3,14.7,15.9,14.3,12.6,12.7,9.2,7.9,7.5
39003,1.0,6.3,7.4,11.3,10.7,9.5,7.7,7.8,5.8,4.9,5.0
39005,0.0,6.0,7.5,12.5,11.9,9.9,8.0,8.1,6.0,5.0,5.1
39007,0.0,7.0,8.0,13.6,12.9,10.9,9.4,9.5,7.2,6.0,6.1
39009,0.0,6.1,6.7,8.8,10.6,9.9,8.5,9.0,6.9,6.2,6.4
39011,0.0,4.4,5.4,10.7,10.0,8.1,6.2,5.9,4.3,3.7,3.7
39013,1.0,5.6,6.1,9.2,11.3,9.5,8.2,8.2,6.7,6.4,7.5
39015,1.0,6.5,7.6,12.8,13.3,11.9,10.0,10.2,7.5,6.2,5.8
39017,1.0,5.1,5.9,9.6,10.0,9.1,7.7,7.5,5.6,4.6,4.5
39019,1.0,6.2,7.6,13.7,13.0,10.2,7.9,7.9,6.2,6.0,6.8
39021,0.0,5.9,7.0,11.9,11.5,9.4,7.4,6.9,5.1,4.4,4.5
39023,1.0,6.2,6.7,10.6,11.0,9.5,7.8,7.5,5.8,5.0,5.2
39025,1.0,5.1,5.9,9.8,10.4,9.1,7.4,7.4,5.5,4.5,4.4
39027,0.0,4.8,6.0,14.8,17.0,13.5,10.7,10.4,7.7,6.2,5.8
39029,0.0,6.2,7.2,13.4,12.6,10.2,8.2,8.2,6.5,5.9,6.7
39031,0.0,6.8,8.6,13.5,12.7,11.5,10.1,9.8,7.6,6.4,7.1
39033,0.0,7.0,8.7,14.8,12.9,11.5,9.1,9.2,6.7,5.8,6.0
39035,1.0,5.7,6.2,8.7,8.5,7.6,6.8,7.0,6.2,5.2,5.6
39037,0.0,5.6,6.4,11.4,11.2,9.3,7.2,7.0,5.3,4.3,4.1
39039,0.0,5.6,7.5,14.1,12.2,9.6,7.7,7.5,5.5,4.9,4.9
39041,1.0,4.0,4.6,7.1,7.2,6.2,5.2,5.3,4.1,3.5,3.6
39043,0.0,6.0,7.3,11.8,11.3,9.5,8.0,8.1,6.4,5.5,5.5
39045,1.0,5.0,5.7,8.7,9.2,8.0,6.6,6.7,5.2,4.4,4.3
39047,0.0,4.8,5.7,11.2,13.1,10.5,8.3,7.7,6.0,4.9,4.4
39049,1.0,4.7,5.5,8.5,8.9,7.8,6.4,6.4,4.9,4.1,4.1
39051,1.0,6.3,8.2,13.9,11.8,9.6,7.7,7.9,5.9,4.9,4.7
39053,0.0,6.2,6.6,9.5,11.8,11.2,9.7,9.7,7.7,6.5,6.8
39055,1.0,4.5,5.0,6.9,6.9,6.0,5.3,5.7,5.0,4.2,4.5
39057,1.0,5.2,6.2,9.8,9.5,8.3,6.9,7.0,5.3,4.4,4.4
39059,0.0,6.4,8.6,12.2,12.7,10.8,9.0,8.7,6.7,6.2,7.1
39061,1.0,5.1,5.7,9.1,9.9,8.9,7.4,7.3,5.5,4.5,4.4
39063,0.0,4.5,5.9,10.4,9.1,7.8,6.4,6.2,4.5,3.7,3.7
39065,0.0,6.0,7.2,12.3,11.2,9.5,7.5,7.7,5.7,4.8,5.0
39067,0.0,6.2,7.2,11.7,12.5,10.7,8.5,7.9,6.1,6.3,7.6
39069,0.0,6.3,8.0,13.6,13.1,10.7,8.7,8.8,6.5,5.6,5.3
39071,0.0,5.9,7.4,15.5,17.3,13.5,10.4,10.5,7.8,6.4,6.3
39073,1.0,6.4,7.6,11.3,11.7,9.9,8.3,8.1,6.5,5.6,5.6
39075,0.0,4.0,4.9,7.9,7.6,6.3,5.1,5.2,4.0,3.4,3.6
39077,0.0,8.1,9.8,15.8,13.2,11.4,9.9,10.2,8.0,6.6,6.5
39079,0.0,7.9,8.5,11.3,12.5,11.8,10.3,10.5,8.8,7.5,7.9
39081,1.0,6.4,7.0,12.3,14.5,12.0,10.9,10.9,8.2,7.4,8.4
39083,0.0,5.4,6.4,9.8,9.7,8.7,7.0,6.9,5.3,4.6,4.6
39085,1.0,4.8,5.3,8.0,7.9,6.8,5.9,6.2,5.5,4.5,4.9
39087,1.0,5.2,5.5,8.3,10.3,9.5,8.5,8.8,6.7,5.9,6.5
39089,1.0,5.3,6.2,9.6,9.6,8.4,6.8,6.9,5.3,4.4,4.4
39091,0.0,5.0,6.0,12.0,11.8,9.8,7.1,6.8,5.0,4.2,4.2
39093,1.0,5.7,6.4,9.6,9.1,7.8,7.1,7.3,6.4,5.6,6.0
