UNITID,OPEID,OPEID6,HCM2,PREDDEG,LOCALE,CONTROL,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25ABV
137078,152800,1528,0,2,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0056,0.001,0.0,0.0024,0.0,0.0428,0.0056,0.0382,0.0,0.0136,0.0,0.0,0.0164,0.0,0.5064,0.0,0.0063,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0015,0.0,0.0788,0.0026,0.0,0.0,0.0,0.0,0.0014,0.0067,0.2163,0.0537,0.0,0.0,28003.0,0.643,0.1497,0.1139,0.0322,0.0037,0.0027,0.0229,0.0072,0.0246,0.7039,1,7773.0,,6904.0,7890.0,9789.0,12405.0,12231.0,,,,,,0.4285,,,,,0.3662,0.5069
117724,122700,1227,0,1,11.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0012,0.0,0.0,0.0,0.0148,0.1527,0.0,0.0172,0.1219,0.0,0.1502,0.0055,0.0037,0.0277,0.0,0.0,0.0031,0.0,0.0271,0.0,0.0,0.0,0.0,0.0055,0.0,0.0006,0.0049,0.0,0.1404,0.1509,0.024,0.0,0.0603,0.0314,0.0567,0.0,0.0,12769.0,0.0637,0.2133,0.6047,0.0472,0.0027,0.0023,0.0202,0.0058,0.0402,0.7090000000000001,1,5343.0,,5226.0,5529.0,7879.0,,,,,,,,0.37200000000000005,,0.6007,,0.3593,0.049,0.5405
104443,1054208,10542,0,1,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.268,0.2165,0.3918,0.0206,0.0722,0.0103,0.0206,0.0,0.0,0.2577,1,,12266.0,,,,,,11942.0,12226.0,15712.0,,16811.0,0.7714,,0.6667,,0.8,0.7143,0.469
120838,3163300,31633,0,3,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,1,,,,,,,,,,,,,0.0714,,,,,0.0,0.5714
123800,129400,1294,0,2,21.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0015,0.0,0.0083,0.0008,0.0387,0.0038,0.0281,0.0197,0.0,0.0083,0.0099,0.0273,0.0349,0.0152,0.0167,0.0978,0.0,0.0061,0.0167,0.0,0.1084,0.0091,0.003,0.0,0.0015,0.0,0.0758,0.0955,0.0159,0.0675,0.0076,0.0076,0.0,0.0,0.0197,0.135,0.11900000000000001,0.0008,0.0,17057.0,0.2711,0.0568,0.5064,0.1208,0.0163,0.0112,0.0,0.0032,0.0141,0.5726,1,4535.0,,3995.0,4987.0,6932.0,7795.0,,,,,,,0.2921,,0.7116,,0.4914,0.0168,0.3248
117803,616500,6165,0,2,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.0,0.2206,0.049,0.3873,0.3333,0.0049,0.0,0.0049,0.0,0.0,1.0,1,,,,,,,,,,,,,0.5189,,,,,0.3622,0.7892
126687,887100,8871,0,1,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,761.0,0.3246,0.1813,0.2904,0.0315,0.0079,0.0053,0.0342,0.0013,0.1235,0.0,1,,21502.0,,,,,,21172.0,24508.0,26364.0,27283.0,27283.0,0.6611,,0.5714,,,0.9353,0.6293
114734,1179200,11792,0,4,21.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
131098,143300,1433,0,3,13.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,390.0,470.0,380.0,480.0,380.0,470.0,430.0,430.0,425.0,15.0,18.0,13.0,17.0,15.0,18.0,,,17.0,15.0,17.0,,853.0,853.0,0.0,0.0061,0.0,0.0061,0.0184,0.0,0.0,0.0,0.0736,0.0,0.0,0.0,0.0,0.0613,0.0123,0.0429,0.0,0.0184,0.0245,0.0,0.0,0.1166,0.0,0.0,0.0,0.0,0.1043,0.0,0.0,0.0245,0.0,0.0,0.0,0.0,0.0,0.1595,0.2945,0.0368,0.0,1431.0,0.4186,0.4116,0.0587,0.0154,0.0035,0.0042,0.0391,0.0007,0.0482,0.0342,1,,20473.0,,,,,,18208.0,17273.0,20419.0,22572.0,25242.0,0.501,0.54,,,,0.8632,0.1319
124487,3403300,34033,0,3,21.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.375,0.1971,0.1298,0.0385,0.0192,0.024,0.10099999999999999,0.0,0.1154,0.7308,1,,21581.0,,,,,,21600.0,22265.0,20157.0,,,0.7197,0.3333,,0.087,,0.6402,0.6815
141981,2107800,21078,0,3,21.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824,0.0,0.0,0.0,0.0,0.0,0.0,0.0597,0.0,0.0,0.0,0.0,0.0824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2273,0.2244,0.0,0.0,0.0,0.0,0.0,0.0,0.3239,0.0,0.0,2424.0,0.1056,0.0173,0.1213,0.3742,0.0012,0.0693,0.3073,0.0033,0.0004,0.507,1,8331.0,,5730.0,7658.0,7966.0,9624.0,11205.0,,,,,,0.3532,0.6121,,0.4286,,0.3329,0.43200000000000005
130129,887400,8874,0,1,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.3385,0.2769,0.3487,0.0179,0.0051,0.0,0.0,0.0,0.0128,0.1615,0,,16140.0,,,,,,15761.0,16500.0,18570.0,19962.0,20311.0,0.7078,,0.5969,,0.7273,0.6499,0.4533
131399,144100,1441,0,3,11.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.003,0.0089,0.0,0.0312,0.0015,0.0371,0.0149,0.0416,0.0059,0.0579,0.0015,0.0446,0.0758,0.0149,0.10400000000000001,0.0,0.0297,0.0045,0.0,0.0059,0.0,0.0,0.0,0.0059,0.0,0.0312,0.0134,0.0312,0.049,0.0,0.0,0.0,0.0,0.0609,0.1322,0.1857,0.0074,0.0,4253.0,0.0447,0.6261,0.0856,0.0256,0.0014,0.0009,0.0183,0.0336,0.1636,0.5554,1,16313.0,,15629.0,16530.0,18294.0,21149.0,21149.0,,,,,,0.5401,0.5213,,0.3077,,0.4832,0.5662
137777,2508900,25089,0,3,13.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.6957,0.0,0.0217,0.0,0.0,0.0,0.0,0.2826,0.0,0.0,1,,12915.0,,,,,,11172.0,16400.0,,,,0.2727,0.75,,,,0.0909,0.1563
110635,131200,1312,0,3,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,600.0,730.0,640.0,770.0,620.0,750.0,665.0,705.0,685.0,29.0,34.0,29.0,35.0,28.0,34.0,,,32.0,32.0,31.0,,1382.0,1382.0,0.0,0.0451,0.0206,0.0287,0.0256,0.0,0.0252,0.0,0.0,0.1313,0.0,0.0237,0.0,0.0167,0.0516,0.0,0.0,0.1187,0.0427,0.0,0.0557,0.0,0.0099,0.0,0.033,0.0,0.0371,0.0,0.0118,0.2093,0.0,0.0,0.0,0.0,0.0305,0.0206,0.0439,0.0184,0.0,27126.0,0.2758,0.0209,0.1384,0.3509,0.0016,0.0027,0.0471,0.1373,0.0254,0.0297,1,13707.0,,8607.0,9429.0,13192.0,20722.0,29196.0,,,,,,0.3143,0.9609,,0.7586,,0.2698,0.0621
101028,1218200,12182,0,2,41.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0324,0.0,0.0,0.0,0.0405,0.0,0.0,0.0,0.0,0.4534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.3239,0.1053,0.0,0.0,1727.0,0.4661,0.4372,0.0492,0.0127,0.0023,0.0035,0.0151,0.0,0.0139,0.4198,1,1315.0,,659.0,1602.0,4717.0,4195.0,4304.0,,,,,,0.6369,,0.5315,,0.2955,0.2537,0.3876
130110,745900,7459,0,3,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.2553,0.0,0.0,0.0638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6809,0.0,0.0,0.0,0.0,112.0,0.7054,0.0536,0.1071,0.0357,0.0,0.0,0.0179,0.0,0.0804,0.2232,1,,14584.0,,,,,,11865.0,12951.0,13865.0,,18510.0,0.3484,0.8889,,0.5,,0.6129,0.271
117751,122000,1220,0,3,21.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,490.0,610.0,490.0,590.0,470.0,600.0,550.0,540.0,535.0,21.0,28.0,21.0,28.0,19.0,27.0,,,25.0,25.0,23.0,,1103.0,1103.0,0.0,0.0,0.0,0.0,0.136,0.0,0.024,0.0,0.07200000000000001,0.0,0.0,0.0,0.016,0.0,0.032,0.076,0.0,0.06,0.004,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.08800000000000001,0.0,0.184,0.04,0.0,1182.0,0.6184,0.0313,0.1041,0.0635,0.0025,0.0051,0.0643,0.0618,0.0491,0.1024,1,,24316.0,,,,,,20672.0,22656.0,20579.0,23105.0,28488.0,0.2698,0.8617,,,,0.5171,0.1646
110404,113100,1131,0,3,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,730.0,800.0,770.0,800.0,730.0,790.0,765.0,785.0,760.0,34.0,35.0,34.0,35.0,35.0,36.0,,,35.0,35.0,36.0,,1545.0,1545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777,0.0,0.0,0.3604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1269,0.1066,0.0,0.0,0.0,0.0,0.0,0.2234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,983.0,0.2787,0.0153,0.1221,0.4385,0.001,0.0,0.057,0.0875,0.0,0.0,1,,25308.0,,,,,,6696.0,4340.0,9263.0,20077.0,38799.0,0.1126,0.9717,,,,0.2303,0.0082
126182,134500,1345,0,3,33.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,430.0,520.0,458.0,560.0,,,475.0,509.0,,17.0,23.0,16.0,22.0,17.0,23.0,,,20.0,19.0,20.0,,955.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0194,0.4052,0.0,0.0216,0.0151,0.0,0.0,0.0797,0.0,0.0,0.0302,0.0,0.0603,0.0,0.0,0.0948,0.0,0.0,0.0,0.0,0.0539,0.0388,0.1789,0.0,0.0,2110.0,0.5071,0.0706,0.318,0.0109,0.0152,0.0043,0.045,0.0,0.0289,0.1474,1,15868.0,,14065.0,15173.0,16840.0,18859.0,19043.0,,,,,,0.5175,0.5829,,0.25,,0.6305,0.2106
138716,154400,1544,0,3,13.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,420.0,480.0,400.0,460.0,,,450.0,430.0,,17.0,19.0,17.0,20.0,17.0,18.0,,,18.0,19.0,18.0,,875.0,875.0,0.0,0.0,0.0,0.0,0.0427,0.0,0.0203,0.0,0.2967,0.0,0.0,0.002,0.0,0.0,0.0163,0.0,0.0,0.061,0.0142,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.063,0.124,0.0407,0.0528,0.0,0.0,0.0,0.0,0.0163,0.0224,0.2053,0.0081,0.0,3261.0,0.0485,0.9003,0.0132,0.0015,0.0018,0.0003,0.0061,0.0018,0.0264,0.1496,1,12718.0,,11430.0,12909.0,15396.0,16365.0,16676.0,,,,,,0.7172,0.687,,0.5833,,0.8923,0.2396
106281,3065100,30651,1,1,32.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.2895,0.6579,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.2105,0,,6799.0,,,,,,6799.0,,,,,0.9815,,0.5,,0.75,1.0,0.4688
126775,134800,1348,0,3,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,590.0,680.0,640.0,720.0,560.0,650.0,635.0,680.0,605.0,28.0,32.0,26.0,32.0,28.0,33.0,8.0,9.0,30.0,29.0,31.0,9.0,1333.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394,0.0,0.0,0.8740000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472,0.0,0.0,0.0,0.0,0.0,0.0315,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4383.0,0.7525,0.0096,0.076,0.0454,0.0023,0.0005,0.0493,0.05,0.0146,0.0399,1,25777.0,,21149.0,21964.0,24926.0,27250.0,28144.0,,,,,,0.1718,0.9371,,,,0.4544,0.0711
136109,2149900,21499,0,1,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.5188,0.3459,0.0902,0.0075,0.0,0.0,0.0301,0.0,0.0075,0.3383,1,,15924.0,,,,,,14928.0,16833.0,17514.0,18674.0,,0.5198,,0.8333,,0.75,0.5947,0.3855
105349,1186200,11862,0,1,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0597,0.1399,0.0,0.0836,0.0,0.0,0.0017,0.0,0.1519,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427,0.0,0.0,0.0085,0.0597,0.198,0.0,0.0,0.1792,0.0239,0.0,0.0,1691.0,0.4672,0.0106,0.0905,0.0065,0.3732,0.0018,0.0059,0.0,0.0444,0.7534,1,8943.0,,8699.0,9620.0,,,,,,,,,0.2861,,0.4259,,0.2835,0.0,0.3944
135179,2228300,22283,0,1,22.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0404,0.0,0.1486,0.0,0.0,0.0,0.0,0.0162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326,0.0,0.0,0.0,0.0808,0.0275,0.0,0.0,0.4297,0.0242,0.0,0.0,669.0,0.6816,0.1555,0.136,0.0075,0.0075,0.0,0.012,0.0,0.0,0.2855,1,8971.0,,8971.0,,,,,,,,,,0.3136,,0.7584,,0.746,0.0,0.4851
106485,108500,1085,0,2,33.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0164,0.0125,0.0,0.0,0.0039,0.0,0.0,0.0,0.036000000000000004,0.0,0.0462,0.0063,0.0486,0.0,0.0055,0.3469,0.0,0.0102,0.0016,0.0,0.0517,0.0196,0.0,0.0,0.0047,0.0,0.0117,0.0172,0.0102,0.0031,0.0,0.0587,0.0227,0.0,0.0094,0.1464,0.1026,0.0078,0.0,2885.0,0.5972,0.3224,0.0364,0.0042,0.0017,0.0014,0.0208,0.0038,0.0121,0.1799,1,10141.0,,9795.0,9282.0,10723.0,12180.0,12178.0,,,,,,0.6096,0.4681,,0.2778,,0.551,0.2261
102377,105000,1050,0,3,32.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,400.0,510.0,410.0,520.0,,,455.0,465.0,,21.0,22.0,18.0,22.0,18.0,22.0,,,22.0,20.0,20.0,,978.0,978.0,0.1315,0.0275,0.0398,0.0,0.0,0.0,0.0183,0.0,0.0153,0.159,0.0,0.0,0.0061,0.0,0.0336,0.0,0.0,0.0856,0.0122,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.1131,0.0,0.0061,0.0398,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.2416,0.0092,0.0,2588.0,0.0035,0.7736,0.0035,0.0015,0.0004,0.0,0.0,0.0027,0.2148,0.0383,1,,29242.0,,,,,,28731.0,27422.0,30639.0,29705.0,,0.63,0.7178,,1.0,,0.7639,0.0368
101295,787100,7871,0,2,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0251,0.0308,0.0,0.0,0.0103,0.0,0.0125,0.0171,0.0,0.1868,0.0,0.0,0.0,0.0,0.0296,0.0,0.0,0.0,0.0,0.0,0.0,0.0251,0.0,0.0,0.0,0.0786,0.0296,0.0034,0.0068,0.5148,0.0296,0.0,0.0,4920.0,0.863,0.0612,0.0362,0.0065,0.0089,0.0,0.0,0.0059,0.0183,0.4203,1,7817.0,,7505.0,7323.0,9292.0,11314.0,10984.0,,,,,,0.5026,,0.6329,,0.4822,0.4192,0.3229
130226,140200,1402,0,3,21.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,490.0,580.0,500.0,610.0,495.0,590.0,535.0,555.0,543.0,23.0,27.0,21.0,27.0,22.0,27.0,,,25.0,24.0,25.0,,1104.0,1104.0,0.0,0.0,0.0,0.0,0.1846,0.0,0.0285,0.0,0.0,0.0,0.0,0.0042,0.0021,0.0208,0.0173,0.0049,0.0,0.0437,0.0139,0.0,0.0,0.0,0.0021,0.0,0.0014,0.0,0.0652,0.0208,0.0021,0.0437,0.0,0.0,0.0,0.0,0.0035,0.3241,0.1985,0.0187,0.0,6503.0,0.7678,0.0489,0.0878,0.0258,0.002,0.0006,0.0181,0.0225,0.0264,0.0258,1,,35566.0,,,,,,25971.0,29184.0,31400.0,34689.0,39892.0,0.1574,0.8479,,0.4,,0.6093,0.0271
139357,562400,5624,0,1,12.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0505,0.0447,0.0281,0.0,0.0124,0.0,0.0397,0.0091,0.0017,0.005,0.0,0.0025,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0471,0.0,0.0,0.0339,0.1919,0.0637,0.0,0.0,0.4003,0.0678,0.0,0.0,3177.0,0.4249,0.4614,0.0491,0.012,0.0054,0.0054,0.0217,0.0028,0.0173,0.6204,1,8688.0,,8506.0,9114.0,9997.0,11485.0,,,,,,,0.6857,,0.4479,,0.3686,0.0,0.5098
103723,2160305,21603,0,3,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.0839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7902,0.0,0.1119,0.0,0.0,83.0,0.3253,0.0843,0.1566,0.0,0.0241,0.0,0.0241,0.0,0.3855,0.3373,0,,,,,,,,,,,,,0.7205,,,,,0.8228,0.4764
125170,2242700,22427,0,1,12.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0027,0.0,0.0,0.0,0.0,0.2602,0.0136,0.0,0.0,0.0,0.0108,0.0271,0.0244,0.0,0.0244,0.4336,0.0,0.0,0.0027,0.0,0.0027,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0217,0.0461,0.0,0.0,0.0,0.0,0.0081,0.0027,0.0976,0.0,0.0,5917.0,0.2758,0.1798,0.243,0.1643,0.003,0.0034,0.0706,0.0118,0.0482,0.7886,1,8422.0,,8059.0,8897.0,10551.0,13401.0,7693.0,,,,,,0.1892,,0.5277,,0.3337,0.0216,0.4043
107488,2073700,20737,0,1,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1854,0.0,0.0,0.0,0.0449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2809,0.11800000000000001,0.0,0.0,0.3315,0.0393,0.0,0.0,267.0,0.8914,0.0075,0.0637,0.0075,0.0037,0.0075,0.0,0.0,0.0187,0.0599,1,6339.0,,6442.0,6235.0,5547.0,,,,,,,,0.2817,,0.2601,,0.1667,0.0,0.4127
117672,122900,1229,0,1,21.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,1.0,1,,,,,,,,,,,,,0.0124,,,,,0.0421,
